;data_extracao;codigo_fundo;preco_atual;liquidez_diaria;dividendo;dy;dy_3_acumulado;dy_6_acumulado;dy_12_acumulado;dy_3_media;dy_6_media;dy_12_media;dy_ano;variacao_preco;rentabilidade_periodo;rentabilidade_acumulada;vpa;p_vpa;dy_patrimonial;variacao_patrimonial;rentabilidade_patrimonial_periodo;rentabilidade_patrimonial_acumulada;vacancia_fisica;vacancia_financeira;quantidade_ativos
136;2022-11-20 23:33:12.575121;HUSI11;91.36;2510;7.87;0.69;0.0;0.0;0.0;0.0;0.0;0.0;2.24;1.24;1.94;8.84;999.93;9;0.79;0.84;1.63;4.28;;;0
137;2022-11-20 23:33:12.575121;HUSI11;91.5;1800;7.87;0.69;0.0;0.0;0.0;0.0;0.0;0.0;2.24;1.24;1.94;8.84;999.93;9;0.79;0.84;1.63;4.28;;;0
138;2022-11-20 23:33:12.575121;HUSI11;91.45;3516;7.87;0.69;0.0;0.0;0.0;0.0;0.0;0.0;2.24;1.24;1.94;8.84;999.93;9;0.79;0.84;1.63;4.28;;;0
139;2022-11-20 23:33:12.575121;HUSI11;91.75;2259;7.87;0.69;0.0;0.0;0.0;0.0;0.0;0.0;2.24;1.24;1.94;8.84;999.93;9;0.79;0.84;1.63;4.28;;;0
140;2022-11-20 23:33:12.575121;HUSI11;91.96;7606;7.87;0.69;0.0;0.0;0.0;0.0;0.0;0.0;2.24;1.24;1.94;8.84;999.93;9;0.79;0.84;1.63;4.28;;;0
141;2022-11-20 23:33:12.575121;PLRI11;24.99;160;0.14;0.62;2.27;4.15;11.97;0.76;0.69;1.0;10.95;-7.09;-6.52;-33.91;33.32;75;0.42;-0.75;-0.34;-13.4;;;0
142;2022-11-20 23:33:12.575121;BBRC11;93.41;706;0.99;0.99;2.92;5.9;11.53;0.97;0.98;0.96;9.67;-0.22;0.77;10.02;106.72;88;0.93;-0.09;0.84;8.39;5.37;1.08;20
143;2022-11-20 23:33:12.575121;IDFI11;61.92;18;0.23;0.37;2.21;6.88;0.0;0.74;1.15;0.0;12.08;-1.88;-1.52;-31.43;64.99;95;0.61;-2.37;-1.78;-11.61;;;0
144;2022-11-20 23:33:12.575121;RRCI11;84.36;358;1.0;1.2;3.83;8.22;16.17;1.28;1.37;1.35;13.78;-3.05;-1.88;11.52;95.87;88;1.04;-0.39;0.65;11.4;;;0
145;2022-11-20 23:33:12.575121;ATSA11;80.08;1;0.05;0.07;0.31;0.92;2.82;0.1;0.15;0.24;0.13;-5.04;-4.97;-4.91;90.33;89;0.06;0.1;0.16;0.61;21.9;;1
146;2022-11-20 23:33:12.575121;VTLT11;90.01;1066;0.83;0.85;2.58;5.33;10.48;0.86;0.89;0.87;8.9;1.24;2.11;16.11;102.93;87;0.81;0.05;0.85;7.99;0.0;0.0;1
147;2022-11-20 23:33:12.575121;RBRS11;63.89;1541;0.43;0.7;1.97;4.5;8.48;0.66;0.75;0.71;7.19;-2.32;-1.64;-1.85;89.63;71;0.48;-0.06;0.42;-0.06;;;0
148;2022-11-20 23:33:12.575121;BCRI11;97.68;8748;1.0;0.98;3.27;7.2;14.17;1.09;1.2;1.18;11.81;-0.78;0.19;3.75;103.5;94;1.06;-1.08;-0.03;6.99;;;0
149;2022-11-20 23:33:12.575121;TEPP11;75.0;4355;0.5;0.63;1.8;3.94;8.06;0.6;0.66;0.67;6.66;-5.71;-5.12;16.3;90.06;83;0.54;0.0;0.55;3.3;9.06;18.03;5
150;2022-11-20 23:33:12.575121;BPFF11;66.17;4203;0.62;0.9;2.9;6.44;11.99;0.97;1.07;1.0;10.17;-0.61;0.29;11.15;78.28;85;0.79;-0.75;0.03;7.83;;;0
151;2022-11-20 23:33:12.575121;PATC11;69.75;973;0.4;0.52;1.53;3.84;6.63;0.51;0.64;0.55;5.68;1.29;1.82;23.45;85.21;82;0.47;-0.54;-0.08;2.28;21.9;18.9;6
152;2022-11-20 23:33:12.575121;PLCR11;85.81;6258;1.1;1.27;3.87;7.99;15.14;1.29;1.33;1.26;12.8;3.07;4.38;11.51;92.36;93;1.19;0.35;1.54;9.68;;;0
153;2022-11-20 23:33:12.575121;APTO11;8.9;4139;0.09;0.99;3.26;6.98;0.0;1.09;1.16;0.0;11.08;0.77;1.77;0.92;10.05;89;0.9;0.04;0.93;12.89;;;0
154;2022-11-20 23:33:12.575121;SPVJ11;69.4;550;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;59;0.57;8.89;9.51;15.27;;;0
155;2022-11-20 23:33:12.575121;SPVJ11;69.11;284;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;59;0.57;8.89;9.51;15.27;;;0
156;2022-11-20 23:33:12.575121;SPVJ11;69.31;274;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;59;0.57;8.89;9.51;15.27;;;0
157;2022-11-20 23:33:12.575121;SPVJ11;69.68;275;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;60;0.57;8.89;9.51;15.27;;;0
158;2022-11-20 23:33:12.575121;SPVJ11;69.47;578;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;60;0.57;8.89;9.51;15.27;;;0
159;2022-11-20 23:33:12.575121;SPVJ11;69.34;182;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;59;0.57;8.89;9.51;15.27;;;0
160;2022-11-20 23:33:12.575121;SPVJ11;69.45;235;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;60;0.57;8.89;9.51;15.27;;;0
161;2022-11-20 23:33:12.575121;SPVJ11;69.47;735;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;60;0.57;8.89;9.51;15.27;;;0
162;2022-11-20 23:33:12.575121;SPVJ11;69.07;387;0.67;0.96;0.96;0.96;0.96;0.32;0.16;0.08;0.96;0.0;0.96;0.96;116.67;59;0.57;8.89;9.51;15.27;;;0
163;2022-11-20 23:33:12.575121;HSLG11;88.0;11120;0.7;0.75;2.2;4.53;8.69;0.73;0.76;0.72;7.35;-1.53;-0.8;12.45;105.27;84;0.66;-0.03;0.64;0.37;1.1;;5
164;2022-11-20 23:33:12.575121;KNIP11;92.15;130321;0.3;0.32;1.32;5.53;13.77;0.44;0.92;1.15;10.88;3.79;4.12;1.23;96.64;95;0.31;0.67;0.98;10.69;;;0
165;2022-11-20 23:33:12.575121;KNCR11;99.21;145837;1.1;1.1;3.55;6.76;11.8;1.18;1.13;0.98;10.34;-0.87;0.22;10.94;100.68;99;1.09;-0.16;0.93;10.57;;;0
166;2022-11-20 23:33:12.575121;STRX11;109.95;443;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
167;2022-11-20 23:33:12.575121;STRX11;110.0;3438;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
168;2022-11-20 23:33:12.575121;STRX11;110.05;2959;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
169;2022-11-20 23:33:12.575121;STRX11;110.05;2843;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
170;2022-11-20 23:33:12.575121;STRX11;109.97;4744;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
171;2022-11-20 23:33:12.575121;STRX11;110.18;2665;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
172;2022-11-20 23:33:12.575121;STRX11;109.9;4250;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
173;2022-11-20 23:33:12.575121;STRX11;110.0;3685;0.79;0.72;0.72;0.72;0.72;0.24;0.12;0.06;0.72;0.0;0.72;0.72;140.84;78;0.56;0.0;0.56;5.41;;;0
174;2022-11-20 23:33:12.575121;VLOL11;104.01;163;0.61;0.58;1.7;3.47;6.82;0.57;0.58;0.57;5.75;-1.26;-0.69;19.88;103.61;100;0.59;0.01;0.6;4.07;0.0;;1
175;2022-11-20 23:33:12.575121;CCRF11;97.96;5;0.7;0.74;2.82;6.74;0.0;0.94;1.12;0.0;10.36;3.01;3.77;5.41;97.34;101;0.72;0.02;0.74;2.34;;;0
176;2022-11-20 23:33:12.575121;EQIR11;9.5;972;0.11;1.12;13.5;16.98;0.0;4.5;2.83;0.0;20.23;0.31;1.43;-87.81;9.95;95;;;;;;;0
177;2022-11-20 23:33:12.575121;HGLG11;163.84;33103;1.1;0.66;1.96;5.29;9.65;0.65;0.88;0.8;7.94;0.0;0.66;5.57;147.15;111;0.75;-0.25;0.5;7.58;6.9;6.5;17
178;2022-11-20 23:33:12.575121;BBFO11;70.69;3224;0.62;0.85;2.74;6.37;12.33;0.91;1.06;1.03;10.51;-5.95;-5.15;10.96;85.96;82;0.72;-1.04;-0.33;8.53;;;0
179;2022-11-20 23:33:12.575121;JSAF11;90.49;2295;0.93;0.99;3.09;6.49;0.0;1.03;1.08;0.0;10.88;5.94;6.99;26.64;98.12;92;0.95;-1.02;-0.08;10.56;;;0
180;2022-11-20 23:33:12.575121;RNGO11;47.0;11514;0.43;0.87;2.48;5.12;9.4;0.83;0.85;0.78;8.05;-4.36;-3.53;4.8;87.7;54;0.49;0.03;0.52;4.88;24.1;;3
181;2022-11-20 23:33:12.575121;SHPH11;780.0;48;3.8;0.48;1.53;2.96;5.78;0.51;0.49;0.48;4.9;-0.13;0.36;2.13;889.05;88;0.43;0.01;0.44;3.62;10.8;;1
182;2022-11-20 23:33:12.575121;CACR11;100.47;4727;1.44;1.43;4.51;7.67;16.05;1.5;1.28;1.34;13.16;-0.11;1.32;6.48;103.47;97;1.51;0.27;1.78;35.75;;;0
183;2022-11-20 23:33:12.575121;RBED11;127.49;995;1.23;0.93;2.76;5.73;11.11;0.92;0.96;0.93;9.42;-0.73;0.2;20.53;141.17;90;0.87;0.08;0.95;8.33;0.0;;5
184;2022-11-20 23:33:12.575121;RBVA11;92.21;7407;1.07;1.11;3.25;6.57;12.16;1.08;1.1;1.01;10.34;-0.32;0.79;8.03;103.06;89;1.04;0.18;1.22;9.95;0.7;;72
185;2022-11-20 23:33:12.575121;HABT11;91.26;21799;0.9;0.94;3.09;7.03;14.17;1.03;1.17;1.18;11.64;3.6;4.57;-3.69;99.66;92;0.9;-0.6;0.3;14.53;;;0
186;2022-11-20 23:33:12.575121;HSAF11;84.4;2082;1.0;1.19;3.56;7.11;14.24;1.19;1.18;1.19;13.18;-1.2;-0.02;-3.26;92.17;92;1.08;-0.13;0.95;8.42;;;0
187;2022-11-20 23:33:12.575121;CXAG11;79.5;2378;0.75;0.93;2.82;5.92;0.0;0.94;0.99;0.0;8.82;0.7;1.64;15.5;115.5;69;0.65;0.64;1.29;17.4;;;0
188;2022-11-20 23:33:12.575121;GTWR11;81.4;5499;0.74;0.88;2.68;5.79;11.22;0.89;0.97;0.94;9.46;3.02;3.93;9.37;98.02;83;0.75;0.02;0.78;7.25;0.0;0.0;1
189;2022-11-20 23:33:12.575121;XPHT11;114.0;8;1.6;1.47;3.38;4.59;6.46;1.13;0.76;0.54;4.69;-3.35;-1.94;16.69;94.26;121;1.7;0.14;1.84;5.15;64.9;;5
190;2022-11-20 23:33:12.575121;XPLG11;100.31;38558;0.74;0.69;2.04;4.24;8.29;0.68;0.71;0.69;6.96;-0.68;0.01;16.68;114.27;88;0.65;0.05;0.7;10.55;8.8;1.2;13
191;2022-11-20 23:33:12.575121;ARRI11;8.97;33434;0.11;1.19;3.93;8.04;16.63;1.31;1.34;1.39;13.29;3.7;4.93;-89.51;9.22;97;1.52;-0.68;0.83;-89.02;;;0
192;2022-11-20 23:33:12.575121;RBVO11;10.98;531;0.03;0.27;0.82;1.54;3.58;0.27;0.26;0.3;2.94;-1.25;-0.98;-7.16;17.47;63;0.17;1.85;2.02;-22.07;;;0
193;2022-11-20 23:33:12.575121;RDPD11;35.6;2188;0.44;1.25;3.44;6.67;12.94;1.15;1.11;1.08;11.25;-29.15;-28.27;-30.46;53.92;66;0.82;-1.24;-0.44;0.69;;;0
194;2022-11-20 23:33:12.575121;KINP11;9.39;517;0.14;1.47;4.34;11.63;0.0;1.45;1.94;0.0;16.21;-2.32;-0.88;-23.63;5.12;183;2.66;-4.09;-1.54;2.66;;;0
195;2022-11-20 23:33:12.575121;LASC11;92.0;16;0.81;0.88;2.2;4.25;7.92;0.73;0.71;0.66;7.27;0.0;0.88;9.91;109.94;84;0.74;-2.42;-1.7;1.79;2.4;;3
196;2022-11-20 23:33:12.575121;HTMX11;106.46;3255;0.91;0.78;1.58;2.63;5.34;0.53;0.44;0.44;1.58;3.38;4.19;5.02;125.16;85;0.72;-0.12;0.6;0.6;65.0;;23
197;2022-11-20 23:33:12.575121;VCRR11;74.5;769;0.67;0.89;2.54;5.34;10.74;0.85;0.89;0.9;8.92;-7.07;-6.24;6.47;120.0;62;0.56;0.03;0.59;5.46;;;0
198;2022-11-20 23:33:12.575121;KNHY11;96.16;34868;0.47;0.47;1.64;5.72;13.46;0.55;0.95;1.12;10.66;3.02;3.51;2.99;98.63;97;0.48;1.05;1.53;11.85;;;0
199;2022-11-20 23:33:12.575121;URPR11;99.46;40115;1.13;1.11;3.97;8.53;17.64;1.32;1.42;1.47;14.41;0.04;1.15;-2.75;101.09;98;1.12;-0.34;0.78;23.72;;;0
200;2022-11-20 23:33:12.575121;HUSC11;108.0;10;0.87;0.74;2.44;5.38;8.71;0.81;0.9;0.73;7.71;0.86;1.61;13.52;142.8;76;0.65;0.0;0.65;4.03;;;0
201;2022-11-20 23:33:12.575121;NVIF11B;95.9;88;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
202;2022-11-20 23:33:12.575121;NVIF11B;95.96;971;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
203;2022-11-20 23:33:12.575121;NVIF11B;95.96;1257;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
204;2022-11-20 23:33:12.575121;NVIF11B;96.52;1760;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;34;0.15;3.38;3.54;14.24;;;0
205;2022-11-20 23:33:12.575121;NVIF11B;96.14;1449;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
206;2022-11-20 23:33:12.575121;NVIF11B;96.15;1508;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
207;2022-11-20 23:33:12.575121;NVIF11B;95.92;558;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
208;2022-11-20 23:33:12.575121;NVIF11B;95.81;2665;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
209;2022-11-20 23:33:12.575121;NVIF11B;96.2;1534;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;287.39;33;0.15;3.38;3.54;14.24;;;0
210;2022-11-20 23:33:12.575121;NEWL11;98.0;971;0.9;0.89;2.65;6.28;11.57;0.88;1.05;0.96;9.44;-0.79;0.1;8.13;121.36;81;0.74;0.12;0.86;13.25;0.0;;2
211;2022-11-20 23:33:12.575121;LVBI11;102.0;12823;0.75;0.69;2.11;4.32;8.64;0.7;0.72;0.72;5.76;0.0;0.69;21.62;115.54;88;0.65;0.04;0.69;3.82;0.5;0.0;10
212;2022-11-20 23:33:12.575121;HSRE11;101.5;4;0.63;0.62;1.88;3.63;7.32;0.63;0.6;0.61;5.87;-0.15;0.48;6.92;96.23;105;0.65;0.06;0.71;5.18;0.0;;29
213;2022-11-20 23:33:12.575121;JPPA11;104.5;3425;1.5;1.43;4.45;10.04;18.75;1.48;1.67;1.56;16.08;-1.19;0.23;26.01;99.77;105;1.5;0.38;1.89;11.01;;;0
214;2022-11-20 23:33:12.575121;RZTR11;99.18;45177;1.25;1.22;3.61;7.28;14.57;1.2;1.21;1.21;13.34;-1.89;-0.7;12.49;97.31;102;1.28;-0.23;1.05;8.97;;;10
215;2022-11-20 23:33:12.575121;QAMI11;81.88;127;0.8;0.95;3.04;7.26;15.39;1.01;1.21;1.28;12.19;-0.17;0.78;-4.25;93.0;88;0.86;0.77;1.64;11.52;;;0
216;2022-11-20 23:33:12.575121;BICR11;97.26;2;1.01;0.99;2.52;4.6;9.0;0.84;0.77;0.75;7.72;-0.03;0.96;16.73;100.88;96;1.0;0.4;1.41;9.28;;;0
217;2022-11-20 23:33:12.575121;OUJP11;95.95;3962;1.2;1.26;3.86;8.28;15.87;1.29;1.38;1.32;13.65;2.38;3.67;19.5;101.13;95;1.19;0.26;1.45;13.54;;;0
218;2022-11-20 23:33:12.575121;HGRE11;130.0;12700;0.78;0.57;1.67;3.51;8.32;0.56;0.58;0.69;5.73;-0.54;0.02;10.23;161.76;80;0.48;-0.06;0.42;1.72;27.13;29.17;21
219;2022-11-20 23:33:12.575121;LGCP11;83.36;5352;0.62;0.73;2.19;4.55;8.93;0.73;0.76;0.74;7.55;-0.91;-0.19;10.84;102.77;81;0.6;0.6;1.21;6.87;0.5;;5
220;2022-11-20 23:33:12.575121;NSLU11;165.69;2776;1.41;0.87;1.66;3.92;9.06;0.55;0.65;0.76;2.42;0.0;0.87;15.0;194.68;85;0.72;0.06;0.78;2.27;0.0;;1
221;2022-11-20 23:33:12.575121;FIIP11B;150.04;665;1.35;0.85;2.5;5.06;9.75;0.83;0.84;0.81;8.21;-1.0;-0.16;4.54;186.4;80;0.72;0.08;0.81;-0.48;0.0;;7
222;2022-11-20 23:33:12.575121;KFOF11;83.1;6430;0.72;0.8;2.4;5.11;10.03;0.8;0.85;0.84;8.55;-2.27;-1.48;28.48;98.39;84;0.73;-1.84;-1.12;12.53;;;0
223;2022-11-20 23:33:12.575121;HGIC11;106.37;3748;1.21;1.13;3.1;6.0;11.9;1.03;1.0;0.99;9.78;1.42;2.56;11.24;116.44;91;1.04;0.78;1.82;18.39;;;0
224;2022-11-20 23:33:12.575121;CRFF11;74.68;11;0.63;0.8;2.45;5.2;9.69;0.82;0.87;0.81;8.34;4.65;5.49;22.96;89.67;83;0.7;-0.9;-0.21;11.06;;;0
225;2022-11-20 23:33:12.575121;ITIT11;79.48;980;0.58;0.71;2.17;4.53;9.05;0.72;0.75;0.75;7.6;0.0;0.71;21.95;84.59;94;0.69;-1.74;-1.07;12.68;;;0
226;2022-11-20 23:33:12.575121;XPCM11;15.1;3448;0.15;0.87;2.4;5.44;10.69;0.8;0.91;0.89;9.23;0.0;0.87;-1.73;51.93;29;0.29;-0.59;-0.3;-2.53;100.0;;1
227;2022-11-20 23:33:12.575121;BTRA11;85.91;6244;0.8;0.92;2.46;5.11;10.65;0.82;0.85;0.89;7.85;0.0;0.92;-4.0;103.34;83;0.77;-0.69;0.08;3.71;;;0
228;2022-11-20 23:33:12.575121;VIFI11;7.43;28055;0.06;0.8;2.39;4.98;10.11;0.8;0.83;0.84;8.4;0.0;0.8;5.08;9.37;79;0.64;-0.77;-0.14;-68.07;;;0
229;2022-11-20 23:33:12.575121;BTWR11;105.49;1600;0.42;0.4;1.22;2.13;3.16;0.41;0.35;0.26;3.16;0.0;0.4;1.75;111.61;95;0.43;0.07;0.51;6.17;12.0;;1
230;2022-11-20 23:33:12.575121;BTSG11;100.0;1;0.87;0.86;1.72;1.72;0.0;0.57;0.29;0.0;1.72;0.0;0.86;1.73;133.34;75;0.65;0.0;0.65;5.34;;;0
231;2022-11-20 23:33:12.575121;TRXF11;104.81;22971;0.85;0.78;2.33;5.08;9.98;0.78;0.85;0.83;8.27;0.0;0.78;17.1;100.81;104;0.84;-2.12;-1.3;8.77;0.0;;44
232;2022-11-20 23:33:12.575121;HPDP11;78.2;127;0.55;0.69;1.84;3.47;6.79;0.61;0.58;0.57;5.65;0.0;0.69;0.5;94.87;82;0.58;-0.12;0.46;5.11;2.0;;1
233;2022-11-20 23:33:12.575121;HFOF11;74.0;22811;0.62;0.78;2.37;4.94;9.56;0.79;0.82;0.8;8.07;0.0;0.78;8.9;85.99;86;0.72;-1.48;-0.77;9.06;;;0
234;2022-11-20 23:33:12.575121;HOSI11;62.61;3;0.44;0.68;2.01;3.69;7.19;0.67;0.62;0.6;5.69;0.0;0.68;-7.18;92.95;67;0.47;0.2;0.67;4.6;;;2
235;2022-11-20 23:33:12.575121;JSRE11;76.64;37732;0.49;0.57;1.7;3.62;7.68;0.57;0.6;0.64;6.28;0.0;0.57;15.09;113.42;68;0.43;-0.11;0.32;3.89;14.8;13.4;5
236;2022-11-20 23:33:12.575121;VSHO11;73.99;125;0.53;0.71;2.14;4.56;8.97;0.71;0.76;0.75;7.52;0.0;0.71;2.98;98.78;75;0.54;0.67;1.21;2.73;12.96;;3
237;2022-11-20 23:33:12.575121;VISC11;105.01;22574;0.75;0.67;1.96;4.05;8.2;0.65;0.67;0.68;6.78;0.0;0.67;20.05;114.97;91;0.65;0.21;0.86;5.26;8.3;;15
238;2022-11-20 23:33:12.575121;RFOF11;71.71;1081;0.73;0.95;2.81;5.69;11.13;0.94;0.95;0.93;9.36;0.0;0.95;14.4;85.76;84;0.85;-1.09;-0.25;6.65;;;0
239;2022-11-20 23:33:12.575121;KCRE11;90.9;4008;0.35;0.37;0.0;0.0;0.0;0.0;0.0;0.0;0.73;0.0;0.37;6.03;100.94;90;0.35;0.22;0.57;3.06;;;0
240;2022-11-20 23:33:12.575121;ERCR11;89.1;177;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
241;2022-11-20 23:33:12.575121;ERCR11;89.2;4779;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
242;2022-11-20 23:33:12.575121;ERCR11;88.55;2738;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
243;2022-11-20 23:33:12.575121;ERCR11;89.31;2315;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
244;2022-11-20 23:33:12.575121;ERCR11;88.83;6123;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
245;2022-11-20 23:33:12.575121;ERCR11;88.66;2350;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
246;2022-11-20 23:33:12.575121;ERCR11;88.3;9724;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
247;2022-11-20 23:33:12.575121;ERCR11;88.24;3488;139.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;69310.6;0;;;;;;;0
248;2022-11-20 23:33:12.575121;VVPR11;101.5;2211;0.89;0.88;2.47;4.88;9.73;0.82;0.81;0.81;6.57;2.01;2.91;15.95;98.03;104;;;;;0.0;;6
249;2022-11-20 23:33:12.575121;BRCO11;100.22;32334;0.7;0.64;1.92;4.01;7.86;0.64;0.67;0.66;6.56;0.0;0.64;20.18;119.15;84;0.59;0.07;0.65;5.56;0.0;0.0;10
250;2022-11-20 23:33:12.575121;BNFS11;121.21;393;1.51;1.21;3.65;7.3;13.67;1.22;1.22;1.14;11.54;0.0;1.21;10.48;99.25;122;1.53;0.0;1.53;12.03;0.0;;18
251;2022-11-20 23:33:12.575121;VINO11;47.89;21221;0.34;0.68;2.03;4.27;8.9;0.68;0.71;0.74;7.03;0.0;0.68;3.82;54.14;88;0.63;0.47;1.1;3.98;4.2;;9
252;2022-11-20 23:33:12.575121;PQDP11;2130.01;45;18.55;0.82;2.34;4.49;8.69;0.78;0.75;0.72;6.06;0.0;0.82;17.22;3312.13;64;0.56;-0.03;0.53;1.13;3.6;;1
253;2022-11-20 23:33:12.575121;BBFI11B;1910.98;141;26.88;1.41;4.13;8.47;16.31;1.38;1.41;1.36;13.34;0.0;1.41;-5.07;2892.19;66;0.92;0.23;1.15;5.45;39.11;;2
254;2022-11-20 23:33:12.575121;BBPO11;90.85;15908;0.92;0.99;3.01;6.34;12.25;1.0;1.06;1.02;10.31;0.0;0.99;9.45;100.3;91;0.92;0.11;1.03;14.72;0.0;0.0;64
255;2022-11-20 23:33:12.575121;RBLG11;98.5;21;0.88;0.89;2.74;5.5;10.84;0.91;0.92;0.9;7.31;0.0;0.89;16.59;101.44;97;0.87;-0.4;0.46;2.83;0.0;;1
257;2022-11-20 23:33:12.575121;BCIA11;86.39;4478;0.76;0.83;2.47;5.13;9.88;0.82;0.86;0.82;8.34;0.0;0.83;15.16;107.22;81;0.71;-1.12;-0.42;10.1;;;0
258;2022-11-20 23:33:12.575121;CBOP11;56.39;328;0.49;0.87;2.55;5.82;13.82;0.85;0.97;1.15;8.89;0.0;0.87;-15.33;75.66;75;0.65;-0.54;0.11;-11.19;33.59;30.79;1
259;2022-11-20 23:33:12.575121;GESE11B;1520.0;300;13.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1767.91;86;0.77;0.02;0.8;1.6;;;0
260;2022-11-20 23:33:12.575121;EURO11;228.01;307;1.83;0.81;2.27;4.68;9.68;0.76;0.78;0.81;8.03;0.0;0.81;21.78;312.88;73;0.58;0.11;0.69;6.02;0.0;;6
261;2022-11-20 23:33:12.575121;CXRI11;68.48;566;0.55;0.79;2.37;5.12;9.72;0.79;0.85;0.81;8.25;0.0;0.79;9.05;88.49;77;0.62;-1.25;-0.64;10.56;;;0
262;2022-11-20 23:33:12.575121;KNSC11;85.25;40352;0.52;0.59;1.97;5.56;13.11;0.66;0.93;1.09;10.23;0.0;0.59;-1.42;89.63;95;0.58;0.47;1.06;10.3;;;0
263;2022-11-20 23:33:12.575121;RBFF11;54.0;4558;0.51;0.92;2.66;5.51;10.85;0.89;0.92;0.9;9.12;0.0;0.92;9.9;67.32;80;0.76;-0.8;-0.04;11.09;;;0
264;2022-11-20 23:33:12.575121;FIGS11;51.32;7711;0.38;0.7;2.01;4.34;8.38;0.67;0.72;0.7;7.1;0.0;0.7;5.8;99.79;51;0.38;0.18;0.56;3.98;13.7;;2
265;2022-11-20 23:33:12.575121;GGRC11;116.5;10832;1.08;0.88;2.47;5.0;9.67;0.82;0.83;0.81;8.2;0.0;0.88;14.01;124.77;93;0.87;-0.17;0.7;1.38;0.0;0.0;20
266;2022-11-20 23:33:12.575121;SDIL11;92.53;13336;0.79;0.83;2.43;4.99;10.11;0.81;0.83;0.84;8.39;0.0;0.83;19.71;98.54;94;0.8;-0.17;0.63;9.19;2.6;;5
